RowDate,RowTime,TotalLoadForecast
09/01/2023,18:45,11196.40
09/01/2023,19:00,11176.03
09/01/2023,19:15,11069.60
09/01/2023,19:30,10995.52
09/01/2023,19:45,10938.53
09/01/2023,20:00,10608.63
09/01/2023,20:15,10547.58
09/01/2023,20:30,10478.30
09/01/2023,20:45,10408.10
09/01/2023,21:00,10076.10
09/01/2023,21:15,10040.83
09/01/2023,21:30,9947.68
09/01/2023,21:45,9847.75
09/01/2023,22:00,9757.75
09/01/2023,22:15,9827.01
09/01/2023,22:30,9799.56
09/01/2023,22:45,9691.37
09/01/2023,23:00,9660.81
09/01/2023,23:15,9559.88
09/01/2023,23:30,9465.00
09/01/2023,23:45,9343.90
09/01/2023,02:00*,
09/01/2023,02:15*,
09/01/2023,02:30*,
09/01/2023,02:45*,
10/01/2023,00:00,9593.75
10/01/2023,00:15,9453.82
10/01/2023,00:30,9312.75
10/01/2023,00:45,9210.82
10/01/2023,01:00,9200.45
10/01/2023,01:15,9030.66
10/01/2023,01:30,8959.88
10/01/2023,01:45,8882.15
10/01/2023,02:00,8701.37
10/01/2023,02:15,8612.80
10/01/2023,02:30,8574.44
10/01/2023,02:45,8540.68
10/01/2023,03:00,8287.97
10/01/2023,03:15,8253.08
10/01/2023,03:30,8242.79
10/01/2023,03:45,8256.47
10/01/2023,04:00,8306.55
10/01/2023,04:15,8310.40
10/01/2023,04:30,8337.59
10/01/2023,04:45,8371.19
10/01/2023,05:00,8666.66
10/01/2023,05:15,8765.52
10/01/2023,05:30,8866.02
10/01/2023,05:45,8981.04
10/01/2023,06:00,9490.87
10/01/2023,06:15,9744.05
10/01/2023,06:30,9935.75
10/01/2023,06:45,10088.06
10/01/2023,07:00,10529.64
10/01/2023,07:15,10706.88
10/01/2023,07:30,10893.82
10/01/2023,07:45,11037.74
10/01/2023,08:00,11219.31
10/01/2023,08:15,11370.75
10/01/2023,08:30,11463.37
10/01/2023,08:45,11510.77
10/01/2023,09:00,11358.78
10/01/2023,09:15,11433.82
10/01/2023,09:30,11483.61
10/01/2023,09:45,11525.42
10/01/2023,10:00,11086.20
10/01/2023,10:15,11114.09
10/01/2023,10:30,11136.58
10/01/2023,10:45,11121.87
10/01/2023,11:00,11207.51
10/01/2023,11:15,11235.99
10/01/2023,11:30,11335.02
10/01/2023,11:45,11380.61
10/01/2023,12:00,11289.28
10/01/2023,12:15,11196.59
10/01/2023,12:30,11166.10
10/01/2023,12:45,11139.96
10/01/2023,13:00,11360.28
10/01/2023,13:15,11339.62
10/01/2023,13:30,11289.63
10/01/2023,13:45,11247.19
10/01/2023,14:00,11350.81
10/01/2023,14:15,11269.59
10/01/2023,14:30,11207.44
10/01/2023,14:45,11183.83
10/01/2023,15:00,11203.66
10/01/2023,15:15,11162.82
10/01/2023,15:30,11204.14
10/01/2023,15:45,11192.40
10/01/2023,16:00,11211.07
10/01/2023,16:15,11256.58
10/01/2023,16:30,11323.35
10/01/2023,16:45,11529.97
10/01/2023,17:00,11645.63
10/01/2023,17:15,11731.88
10/01/2023,17:30,11794.44
10/01/2023,17:45,11848.25
10/01/2023,18:00,11874.11
10/01/2023,18:15,11810.65
10/01/2023,18:30,11740.72
10/01/2023,18:45,11687.97
10/01/2023,19:00,11547.01
10/01/2023,19:15,11377.25
10/01/2023,19:30,11280.36
10/01/2023,19:45,11198.71
10/01/2023,20:00,10980.42
10/01/2023,20:15,10790.75
10/01/2023,20:30,10671.48
10/01/2023,20:45,10600.74
10/01/2023,21:00,10253.63
10/01/2023,21:15,10116.11
10/01/2023,21:30,10011.52
10/01/2023,21:45,9943.29
10/01/2023,22:00,10033.64
10/01/2023,22:15,10087.11
10/01/2023,22:30,10078.88
10/01/2023,22:45,10030.20
10/01/2023,23:00,10027.14
10/01/2023,23:15,9908.61
10/01/2023,23:30,9755.18
10/01/2023,23:45,9622.16
10/01/2023,02:00*,
10/01/2023,02:15*,
10/01/2023,02:30*,
10/01/2023,02:45*,
11/01/2023,00:00,9420.83
11/01/2023,00:15,9249.81
11/01/2023,00:30,9129.56
11/01/2023,00:45,9006.63
11/01/2023,01:00,8742.69
11/01/2023,01:15,8574.08
11/01/2023,01:30,8520.67
11/01/2023,01:45,8445.98
11/01/2023,02:00,8313.50
11/01/2023,02:15,8213.54
11/01/2023,02:30,8179.63
11/01/2023,02:45,8157.78
11/01/2023,03:00,8181.39
11/01/2023,03:15,8139.73
11/01/2023,03:30,8142.26
11/01/2023,03:45,8151.53
11/01/2023,04:00,8175.28
11/01/2023,04:15,8172.14
11/01/2023,04:30,8193.34
11/01/2023,04:45,8231.34
11/01/2023,05:00,8561.91
11/01/2023,05:15,8669.24
11/01/2023,05:30,8760.67
11/01/2023,05:45,8884.62
11/01/2023,06:00,9499.29
11/01/2023,06:15,9719.47
11/01/2023,06:30,9920.72
11/01/2023,06:45,10094.86
11/01/2023,07:00,10481.12
11/01/2023,07:15,10660.20
11/01/2023,07:30,10842.12
11/01/2023,07:45,10972.51
11/01/2023,08:00,10946.73
11/01/2023,08:15,11085.93
11/01/2023,08:30,11158.48
11/01/2023,08:45,11199.49
11/01/2023,09:00,11323.59
11/01/2023,09:15,11374.95
11/01/2023,09:30,11423.55
11/01/2023,09:45,11468.78
11/01/2023,10:00,11182.46
11/01/2023,10:15,11192.97
11/01/2023,10:30,11223.19
11/01/2023,10:45,11225.28
11/01/2023,11:00,11154.77
11/01/2023,11:15,11169.80
11/01/2023,11:30,11255.39
11/01/2023,11:45,11319.39
11/01/2023,12:00,11071.60
11/01/2023,12:15,11017.18
11/01/2023,12:30,10985.08
11/01/2023,12:45,10961.77
11/01/2023,13:00,11122.29
11/01/2023,13:15,11101.77
11/01/2023,13:30,11060.25
11/01/2023,13:45,11024.25
11/01/2023,14:00,10931.41
11/01/2023,14:15,10866.67
11/01/2023,14:30,10816.60
11/01/2023,14:45,10804.67
11/01/2023,15:00,10718.66
11/01/2023,15:15,10658.89
11/01/2023,15:30,10697.29
11/01/2023,15:45,10688.40
11/01/2023,16:00,10723.27
11/01/2023,16:15,10765.49
11/01/2023,16:30,10828.06
11/01/2023,16:45,11009.25
11/01/2023,17:00,11401.77
11/01/2023,17:15,11509.19
11/01/2023,17:30,11578.58
11/01/2023,17:45,11633.76
11/01/2023,18:00,11559.18
11/01/2023,18:15,11492.39
11/01/2023,18:30,11426.32
11/01/2023,18:45,11367.77
11/01/2023,19:00,11382.53
11/01/2023,19:15,11219.56
11/01/2023,19:30,11127.70
11/01/2023,19:45,11023.71
11/01/2023,20:00,10826.09
11/01/2023,20:15,10641.48
11/01/2023,20:30,10513.90
11/01/2023,20:45,10449.25
11/01/2023,21:00,10147.94
11/01/2023,21:15,10025.94
11/01/2023,21:30,9916.34
11/01/2023,21:45,9841.73
11/01/2023,22:00,10185.93
11/01/2023,22:15,10232.29
11/01/2023,22:30,10211.56
11/01/2023,22:45,10155.13
11/01/2023,23:00,9993.22
11/01/2023,23:15,9893.22
11/01/2023,23:30,9743.83
11/01/2023,23:45,9615.57
11/01/2023,02:00*,
11/01/2023,02:15*,
11/01/2023,02:30*,
11/01/2023,02:45*,
12/01/2023,00:00,9448.81
12/01/2023,00:15,9264.92
12/01/2023,00:30,9144.85
12/01/2023,00:45,9010.93
12/01/2023,01:00,8886.54
12/01/2023,01:15,8730.27
12/01/2023,01:30,8659.07
12/01/2023,01:45,8600.13
12/01/2023,02:00,8438.22
12/01/2023,02:15,8332.95
12/01/2023,02:30,8291.65
12/01/2023,02:45,8292.05
12/01/2023,03:00,8134.82
12/01/2023,03:15,8093.59
12/01/2023,03:30,8095.01
12/01/2023,03:45,8097.14
12/01/2023,04:00,8194.27
12/01/2023,04:15,8198.20
12/01/2023,04:30,8234.14
12/01/2023,04:45,8260.43
12/01/2023,05:00,8254.83
12/01/2023,05:15,8341.25
12/01/2023,05:30,8409.31
12/01/2023,05:45,8531.36
12/01/2023,06:00,9017.26
12/01/2023,06:15,9262.33
12/01/2023,06:30,9467.82
12/01/2023,06:45,9626.97
12/01/2023,07:00,9892.19
12/01/2023,07:15,10057.45
12/01/2023,07:30,10243.57
12/01/2023,07:45,10383.87
12/01/2023,08:00,10614.12
12/01/2023,08:15,10741.45
12/01/2023,08:30,10814.46
12/01/2023,08:45,10846.41
12/01/2023,09:00,11220.45
12/01/2023,09:15,11287.54
12/01/2023,09:30,11326.98
12/01/2023,09:45,11370.76
12/01/2023,10:00,11434.50
12/01/2023,10:15,11450.57
12/01/2023,10:30,11469.74
12/01/2023,10:45,11451.42
12/01/2023,11:00,11437.17
12/01/2023,11:15,11456.91
12/01/2023,11:30,11540.37
12/01/2023,11:45,11602.44
12/01/2023,12:00,11465.97
12/01/2023,12:15,11374.36
12/01/2023,12:30,11340.84
12/01/2023,12:45,11326.57
12/01/2023,13:00,11439.08
12/01/2023,13:15,11408.59
12/01/2023,13:30,11360.00
12/01/2023,13:45,11321.27
12/01/2023,14:00,11433.27
12/01/2023,14:15,11364.29
12/01/2023,14:30,11335.86
12/01/2023,14:45,11329.59
12/01/2023,15:00,11407.61
12/01/2023,15:15,11351.38
12/01/2023,15:30,11376.42
12/01/2023,15:45,11383.18
12/01/2023,16:00,11108.20
12/01/2023,16:15,11153.86
12/01/2023,16:30,11213.52
12/01/2023,16:45,11389.24
12/01/2023,17:00,11580.07
12/01/2023,17:15,11698.89
12/01/2023,17:30,11777.79
12/01/2023,17:45,11848.09
12/01/2023,18:00,11677.95
12/01/2023,18:15,11611.09
12/01/2023,18:30,11547.57
12/01/2023,18:45,11487.45
12/01/2023,19:00,11335.82
12/01/2023,19:15,11171.02
12/01/2023,19:30,11068.55
12/01/2023,19:45,10972.07
12/01/2023,20:00,10825.22
12/01/2023,20:15,10631.71
12/01/2023,20:30,10512.86
12/01/2023,20:45,10436.92
12/01/2023,21:00,10344.85
12/01/2023,21:15,10218.77
12/01/2023,21:30,10116.89
12/01/2023,21:45,10031.87
12/01/2023,22:00,10133.62
12/01/2023,22:15,10168.03
12/01/2023,22:30,10156.95
12/01/2023,22:45,10106.74
12/01/2023,23:00,10040.88
12/01/2023,23:15,9931.85
12/01/2023,23:30,9774.25
12/01/2023,23:45,9672.23
12/01/2023,02:00*,
12/01/2023,02:15*,
12/01/2023,02:30*,
12/01/2023,02:45*,
13/01/2023,00:00,9674.37
13/01/2023,00:15,9472.72
13/01/2023,00:30,9357.69
13/01/2023,00:45,9232.76
13/01/2023,01:00,9119.98
13/01/2023,01:15,8966.33
13/01/2023,01:30,8881.53
13/01/2023,01:45,8821.60
13/01/2023,02:00,8702.34
13/01/2023,02:15,8595.60
13/01/2023,02:30,8546.22
13/01/2023,02:45,8535.02
13/01/2023,03:00,8539.37
13/01/2023,03:15,8497.73
13/01/2023,03:30,8494.34
13/01/2023,03:45,8490.55
13/01/2023,04:00,8514.13
13/01/2023,04:15,8497.73
13/01/2023,04:30,8533.03
13/01/2023,04:45,8552.12
13/01/2023,05:00,8795.45
13/01/2023,05:15,8900.16
13/01/2023,05:30,8959.16
13/01/2023,05:45,9135.83
13/01/2023,06:00,9772.29
13/01/2023,06:15,9961.64
13/01/2023,06:30,10204.74
13/01/2023,06:45,10387.70
13/01/2023,07:00,10606.89
13/01/2023,07:15,10802.71
13/01/2023,07:30,11012.01
13/01/2023,07:45,11170.63
13/01/2023,08:00,11214.11
13/01/2023,08:15,11361.12
13/01/2023,08:30,11455.57
13/01/2023,08:45,11488.31
13/01/2023,09:00,11379.09
13/01/2023,09:15,11450.75
13/01/2023,09:30,11496.26
13/01/2023,09:45,11537.73
13/01/2023,10:00,11328.46
13/01/2023,10:15,11337.92
13/01/2023,10:30,11349.92
13/01/2023,10:45,11337.31
13/01/2023,11:00,11239.93
13/01/2023,11:15,11244.67
13/01/2023,11:30,11327.19
13/01/2023,11:45,11398.95
13/01/2023,12:00,11171.03
13/01/2023,12:15,11069.80
13/01/2023,12:30,11049.66
13/01/2023,12:45,11041.15
13/01/2023,13:00,10854.84
13/01/2023,13:15,10818.62
13/01/2023,13:30,10775.27
13/01/2023,13:45,10748.43
13/01/2023,14:00,10846.27
13/01/2023,14:15,10790.18
13/01/2023,14:30,10766.25
13/01/2023,14:45,10749.22
13/01/2023,15:00,10893.83
13/01/2023,15:15,10853.26
13/01/2023,15:30,10865.42
13/01/2023,15:45,10877.59
13/01/2023,16:00,11092.87
13/01/2023,16:15,11127.22
13/01/2023,16:30,11174.78
13/01/2023,16:45,11340.80
13/01/2023,17:00,11292.23
13/01/2023,17:15,11416.15
13/01/2023,17:30,11486.47
13/01/2023,17:45,11538.19
13/01/2023,18:00,11422.80
13/01/2023,18:15,11351.76
13/01/2023,18:30,11307.28
13/01/2023,18:45,11255.16
13/01/2023,19:00,11310.54
13/01/2023,19:15,11151.99
13/01/2023,19:30,11051.20
13/01/2023,19:45,10944.52
13/01/2023,20:00,10754.57
13/01/2023,20:15,10571.30
13/01/2023,20:30,10456.65
13/01/2023,20:45,10377.61
13/01/2023,21:00,10123.74
13/01/2023,21:15,9998.24
13/01/2023,21:30,9898.00
13/01/2023,21:45,9801.54
13/01/2023,22:00,10291.64
13/01/2023,22:15,10304.15
13/01/2023,22:30,10286.41
13/01/2023,22:45,10234.40
13/01/2023,23:00,10178.00
13/01/2023,23:15,10062.74
13/01/2023,23:30,9917.70
13/01/2023,23:45,9799.95
13/01/2023,02:00*,
13/01/2023,02:15*,
13/01/2023,02:30*,
13/01/2023,02:45*,
14/01/2023,00:00,9788.75
14/01/2023,00:15,9592.14
14/01/2023,00:30,9482.75
14/01/2023,00:45,9348.10
14/01/2023,01:00,8956.09
14/01/2023,01:15,8803.04
14/01/2023,01:30,8703.90
14/01/2023,01:45,8645.27
14/01/2023,02:00,8387.25
14/01/2023,02:15,8433.97
14/01/2023,02:30,8359.61
14/01/2023,02:45,8219.35
14/01/2023,03:00,8155.08
14/01/2023,03:15,8083.27
14/01/2023,03:30,8068.28
14/01/2023,03:45,8019.46
14/01/2023,04:00,8047.75
14/01/2023,04:15,8020.49
14/01/2023,04:30,7962.24
14/01/2023,04:45,7956.34
14/01/2023,05:00,8348.83
14/01/2023,05:15,8355.02
14/01/2023,05:30,8354.20
14/01/2023,05:45,8401.27
14/01/2023,06:00,8539.21
14/01/2023,06:15,8595.14
14/01/2023,06:30,8718.29
14/01/2023,06:45,8790.42
14/01/2023,07:00,8943.45
14/01/2023,07:15,9021.82
14/01/2023,07:30,9088.48
14/01/2023,07:45,9216.32
14/01/2023,08:00,9290.67
14/01/2023,08:15,9381.02
14/01/2023,08:30,9474.63
14/01/2023,08:45,9541.97
14/01/2023,09:00,9549.30
14/01/2023,09:15,9665.89
14/01/2023,09:30,9791.66
14/01/2023,09:45,9908.00
14/01/2023,10:00,10147.20
14/01/2023,10:15,10129.34
14/01/2023,10:30,10142.68
14/01/2023,10:45,10223.39
14/01/2023,11:00,10328.75
14/01/2023,11:15,10373.66
14/01/2023,11:30,10391.79
14/01/2023,11:45,10451.34
14/01/2023,12:00,10482.51
14/01/2023,12:15,10417.35
14/01/2023,12:30,10457.50
14/01/2023,12:45,10436.31
14/01/2023,13:00,10329.74
14/01/2023,13:15,10322.10
14/01/2023,13:30,10312.62
14/01/2023,13:45,10208.14
14/01/2023,14:00,10171.26
14/01/2023,14:15,10132.08
14/01/2023,14:30,10124.10
14/01/2023,14:45,10127.91
14/01/2023,15:00,10178.10
14/01/2023,15:15,10193.47
14/01/2023,15:30,10204.23
14/01/2023,15:45,10251.80
14/01/2023,16:00,10204.17
14/01/2023,16:15,10196.90
14/01/2023,16:30,10324.91
14/01/2023,16:45,10508.09
14/01/2023,17:00,10837.40
14/01/2023,17:15,10871.78
14/01/2023,17:30,10868.02
14/01/2023,17:45,10910.21
14/01/2023,18:00,10796.88
14/01/2023,18:15,10691.95
14/01/2023,18:30,10632.25
14/01/2023,18:45,10569.49
14/01/2023,19:00,10395.74
14/01/2023,19:15,10257.06
14/01/2023,19:30,10194.63
14/01/2023,19:45,10046.16
14/01/2023,20:00,9824.86
14/01/2023,20:15,9697.05
14/01/2023,20:30,9633.63
14/01/2023,20:45,9546.95
14/01/2023,21:00,9400.48
14/01/2023,21:15,9353.77
14/01/2023,21:30,9267.27
14/01/2023,21:45,9286.16
14/01/2023,22:00,9374.21
14/01/2023,22:15,9356.30
14/01/2023,22:30,9296.51
14/01/2023,22:45,9261.78
14/01/2023,23:00,9281.06
14/01/2023,23:15,9108.77
14/01/2023,23:30,9039.88
14/01/2023,23:45,8930.07
14/01/2023,02:00*,
14/01/2023,02:15*,
14/01/2023,02:30*,
14/01/2023,02:45*,
15/01/2023,00:00,8903.42
15/01/2023,00:15,8734.76
15/01/2023,00:30,8668.99
15/01/2023,00:45,8509.52
15/01/2023,01:00,8370.39
15/01/2023,01:15,8230.33
15/01/2023,01:30,8133.51
15/01/2023,01:45,8078.10
15/01/2023,02:00,8072.24
15/01/2023,02:15,8015.39
15/01/2023,02:30,7985.78
15/01/2023,02:45,7974.51
15/01/2023,03:00,7940.22
15/01/2023,03:15,7925.37
15/01/2023,03:30,7869.95
15/01/2023,03:45,7826.19
15/01/2023,04:00,7880.17
15/01/2023,04:15,7808.96
15/01/2023,04:30,7797.45
15/01/2023,04:45,7864.47
15/01/2023,05:00,7774.42
15/01/2023,05:15,7788.82
15/01/2023,05:30,7821.14
15/01/2023,05:45,7819.05
15/01/2023,06:00,8117.88
15/01/2023,06:15,8131.36
15/01/2023,06:30,8178.82
15/01/2023,06:45,8169.15
15/01/2023,07:00,8064.03
15/01/2023,07:15,8182.69
15/01/2023,07:30,8217.10
15/01/2023,07:45,8331.91
15/01/2023,08:00,8743.06
15/01/2023,08:15,8780.64
15/01/2023,08:30,8808.64
15/01/2023,08:45,8870.63
15/01/2023,09:00,8948.29
15/01/2023,09:15,9078.24
15/01/2023,09:30,9261.95
15/01/2023,09:45,9343.36
15/01/2023,10:00,9286.28
15/01/2023,10:15,9366.59
15/01/2023,10:30,9441.10
15/01/2023,10:45,9484.59
15/01/2023,11:00,9472.44
15/01/2023,11:15,9622.48
15/01/2023,11:30,9667.15
15/01/2023,11:45,9710.54
15/01/2023,12:00,9776.23
15/01/2023,12:15,9752.21
15/01/2023,12:30,9856.52
15/01/2023,12:45,9826.75
15/01/2023,13:00,9520.08
15/01/2023,13:15,9509.00
15/01/2023,13:30,9464.11
15/01/2023,13:45,9343.79
15/01/2023,14:00,9539.40
15/01/2023,14:15,9527.19
15/01/2023,14:30,9387.25
15/01/2023,14:45,9316.17
15/01/2023,15:00,9194.50
15/01/2023,15:15,9253.89
15/01/2023,15:30,9200.25
15/01/2023,15:45,9180.76
15/01/2023,16:00,9452.06
15/01/2023,16:15,9426.77
15/01/2023,16:30,9479.16
15/01/2023,16:45,9689.85
15/01/2023,17:00,10265.85
15/01/2023,17:15,10318.50
15/01/2023,17:30,10401.53
15/01/2023,17:45,10321.04
15/01/2023,18:00,10292.71
15/01/2023,18:15,10298.82
15/01/2023,18:30,10226.70
15/01/2023,18:45,10262.47
15/01/2023,19:00,10509.35
15/01/2023,19:15,10443.13
15/01/2023,19:30,10311.64
15/01/2023,19:45,10262.36
15/01/2023,20:00,10174.07
15/01/2023,20:15,10045.34
15/01/2023,20:30,10071.13
15/01/2023,20:45,10099.32
15/01/2023,21:00,9604.48
15/01/2023,21:15,9527.97
15/01/2023,21:30,9393.11
15/01/2023,21:45,9242.93
15/01/2023,22:00,9199.14
15/01/2023,22:15,9267.62
15/01/2023,22:30,9199.38
15/01/2023,22:45,9118.94
15/01/2023,23:00,9552.74
15/01/2023,23:15,9401.09
15/01/2023,23:30,9368.00
15/01/2023,23:45,9265.03
15/01/2023,02:00*,
15/01/2023,02:15*,
15/01/2023,02:30*,
15/01/2023,02:45*,
16/01/2023,00:00,8462.81
16/01/2023,00:15,8359.35
16/01/2023,00:30,8291.33
16/01/2023,00:45,8269.99
16/01/2023,01:00,8153.40
16/01/2023,01:15,7963.28
16/01/2023,01:30,7880.11
16/01/2023,01:45,7796.21
16/01/2023,02:00,7977.18
16/01/2023,02:15,7891.62
16/01/2023,02:30,7821.02
16/01/2023,02:45,7728.09
16/01/2023,03:00,7898.34
16/01/2023,03:15,7919.30
16/01/2023,03:30,7939.50
16/01/2023,03:45,7984.86
16/01/2023,04:00,7799.94
16/01/2023,04:15,7798.75
16/01/2023,04:30,7862.52
16/01/2023,04:45,7916.58
16/01/2023,05:00,8250.65
16/01/2023,05:15,8368.18
16/01/2023,05:30,8458.95
16/01/2023,05:45,8554.29
16/01/2023,06:00,9349.62
16/01/2023,06:15,9722.61
16/01/2023,06:30,9863.34
16/01/2023,06:45,9999.12
16/01/2023,07:00,10552.38
16/01/2023,07:15,10741.54
16/01/2023,07:30,11027.82
16/01/2023,07:45,11118.69
16/01/2023,08:00,11232.81
16/01/2023,08:15,11510.33
16/01/2023,08:30,11475.08
16/01/2023,08:45,11516.80
16/01/2023,09:00,11321.83
16/01/2023,09:15,11450.76
16/01/2023,09:30,11483.02
16/01/2023,09:45,11548.92
16/01/2023,10:00,11337.46
16/01/2023,10:15,11351.95
16/01/2023,10:30,11400.10
16/01/2023,10:45,11415.44
16/01/2023,11:00,11679.05
16/01/2023,11:15,11766.59
16/01/2023,11:30,11830.04
16/01/2023,11:45,11924.76
16/01/2023,12:00,11530.40
16/01/2023,12:15,11421.84
16/01/2023,12:30,11438.56
16/01/2023,12:45,11360.75
16/01/2023,13:00,10974.97
16/01/2023,13:15,10975.32
16/01/2023,13:30,10930.29
16/01/2023,13:45,10926.46
16/01/2023,14:00,11062.93
16/01/2023,14:15,11043.40
16/01/2023,14:30,10940.99
16/01/2023,14:45,10835.42
16/01/2023,15:00,11529.37
16/01/2023,15:15,11595.94
16/01/2023,15:30,11518.85
16/01/2023,15:45,11448.62
16/01/2023,16:00,11147.59
16/01/2023,16:15,11215.55
16/01/2023,16:30,11298.37
16/01/2023,16:45,11491.42
16/01/2023,17:00,11682.75
16/01/2023,17:15,11819.37
16/01/2023,17:30,11965.49
16/01/2023,17:45,12073.73
16/01/2023,18:00,12357.94
16/01/2023,18:15,12256.01
16/01/2023,18:30,12255.56
16/01/2023,18:45,12227.09
16/01/2023,19:00,11744.01
16/01/2023,19:15,11555.57
16/01/2023,19:30,11477.42
16/01/2023,19:45,11350.81
16/01/2023,20:00,11177.70
16/01/2023,20:15,10985.76
16/01/2023,20:30,10882.80
16/01/2023,20:45,10756.39
16/01/2023,21:00,10552.02
16/01/2023,21:15,10376.47
16/01/2023,21:30,10274.99
16/01/2023,21:45,10146.98
16/01/2023,22:00,10266.89
16/01/2023,22:15,10385.57
16/01/2023,22:30,10371.86
16/01/2023,22:45,10329.99
16/01/2023,23:00,10363.26
16/01/2023,23:15,10211.14
16/01/2023,23:30,10091.65
16/01/2023,23:45,9992.11
16/01/2023,02:00*,
16/01/2023,02:15*,
16/01/2023,02:30*,
16/01/2023,02:45*,
17/01/2023,00:00,9603.74
17/01/2023,00:15,9473.45
17/01/2023,00:30,9286.51
17/01/2023,00:45,9147.18
17/01/2023,01:00,9131.84
17/01/2023,01:15,8973.82
17/01/2023,01:30,8894.54
17/01/2023,01:45,8835.93
17/01/2023,02:00,8668.68
17/01/2023,02:15,8549.68
17/01/2023,02:30,8513.44
17/01/2023,02:45,8500.81
17/01/2023,03:00,8469.01
17/01/2023,03:15,8425.20
17/01/2023,03:30,8420.48
17/01/2023,03:45,8420.80
17/01/2023,04:00,8630.36
17/01/2023,04:15,8617.11
17/01/2023,04:30,8647.44
17/01/2023,04:45,8657.03
17/01/2023,05:00,8804.79
17/01/2023,05:15,8917.98
17/01/2023,05:30,8983.19
17/01/2023,05:45,9155.53
17/01/2023,06:00,9783.91
17/01/2023,06:15,9962.64
17/01/2023,06:30,10199.57
17/01/2023,06:45,10403.09
17/01/2023,07:00,10738.76
17/01/2023,07:15,10919.11
17/01/2023,07:30,11104.07
17/01/2023,07:45,11248.89
17/01/2023,08:00,11352.79
17/01/2023,08:15,11499.85
17/01/2023,08:30,11593.57
17/01/2023,08:45,11604.27
17/01/2023,09:00,11660.51
17/01/2023,09:15,11700.70
17/01/2023,09:30,11746.95
17/01/2023,09:45,11772.39
17/01/2023,10:00,11911.93
17/01/2023,10:15,11920.81
17/01/2023,10:30,11965.65
17/01/2023,10:45,11961.18
17/01/2023,11:00,11674.14
17/01/2023,11:15,11515.73
17/01/2023,11:30,11595.01
17/01/2023,11:45,11663.83
17/01/2023,12:00,11150.20
17/01/2023,12:15,11050.65
17/01/2023,12:30,11021.53
17/01/2023,12:45,11014.04
17/01/2023,13:00,11012.51
17/01/2023,13:15,10984.83
17/01/2023,13:30,10955.65
17/01/2023,13:45,10933.22
17/01/2023,14:00,10944.06
17/01/2023,14:15,10870.37
17/01/2023,14:30,10830.97
17/01/2023,14:45,10845.80
17/01/2023,15:00,10636.54
17/01/2023,15:15,10569.61
17/01/2023,15:30,10565.90
17/01/2023,15:45,10574.29
17/01/2023,16:00,10678.67
17/01/2023,16:15,10697.03
17/01/2023,16:30,10760.82
17/01/2023,16:45,10921.46
17/01/2023,17:00,11470.76
17/01/2023,17:15,11607.85
17/01/2023,17:30,11684.26
17/01/2023,17:45,11740.61
17/01/2023,18:00,11951.77
17/01/2023,18:15,11894.01
17/01/2023,18:30,11849.41
17/01/2023,18:45,11769.43
17/01/2023,19:00,11736.52
17/01/2023,19:15,11581.10
17/01/2023,19:30,11469.47
17/01/2023,19:45,11363.47
17/01/2023,20:00,11262.39
17/01/2023,20:15,11073.92
17/01/2023,20:30,10955.03
17/01/2023,20:45,10849.58
17/01/2023,21:00,10688.47
17/01/2023,21:15,10558.83
17/01/2023,21:30,10455.59
17/01/2023,21:45,10355.46
17/01/2023,22:00,10313.06
17/01/2023,22:15,10325.48
17/01/2023,22:30,10299.94
17/01/2023,22:45,10247.35
17/01/2023,23:00,10141.49
17/01/2023,23:15,10030.67
17/01/2023,23:30,9883.58
17/01/2023,23:45,9765.16
17/01/2023,02:00*,
17/01/2023,02:15*,
17/01/2023,02:30*,
17/01/2023,02:45*,
18/01/2023,00:00,9738.52
18/01/2023,00:15,9541.70
18/01/2023,00:30,9431.06
18/01/2023,00:45,9322.99
18/01/2023,01:00,9370.34
18/01/2023,01:15,9213.77
18/01/2023,01:30,9128.27
18/01/2023,01:45,9072.03
18/01/2023,02:00,9015.96
18/01/2023,02:15,8913.51
18/01/2023,02:30,8869.94
18/01/2023,02:45,8851.26
18/01/2023,03:00,8877.99
18/01/2023,03:15,8836.98
18/01/2023,03:30,8821.63
18/01/2023,03:45,8828.42
18/01/2023,04:00,8769.89
18/01/2023,04:15,8756.74
18/01/2023,04:30,8789.32
18/01/2023,04:45,8799.71
18/01/2023,05:00,9031.65
18/01/2023,05:15,9150.66
18/01/2023,05:30,9228.68
18/01/2023,05:45,9394.64
18/01/2023,06:00,9985.34
18/01/2023,06:15,10187.57
18/01/2023,06:30,10451.18
18/01/2023,06:45,10668.09
18/01/2023,07:00,11023.68
18/01/2023,07:15,11222.87
18/01/2023,07:30,11446.70
18/01/2023,07:45,11585.91
18/01/2023,08:00,11785.48
18/01/2023,08:15,11909.36
18/01/2023,08:30,11998.40
18/01/2023,08:45,12028.50
18/01/2023,09:00,12078.34
18/01/2023,09:15,12110.74
18/01/2023,09:30,12146.92
18/01/2023,09:45,12166.05
18/01/2023,10:00,11970.52
18/01/2023,10:15,11940.57
18/01/2023,10:30,11952.49
18/01/2023,10:45,11957.45
18/01/2023,11:00,11636.23
18/01/2023,11:15,11651.90
18/01/2023,11:30,11717.68
18/01/2023,11:45,11773.56
18/01/2023,12:00,11569.68
18/01/2023,12:15,11505.20
18/01/2023,12:30,11466.70
18/01/2023,12:45,11453.99
18/01/2023,13:00,11352.20
18/01/2023,13:15,11319.77
18/01/2023,13:30,11274.93
